text,timestamp,likes,retweets
"Good morning! It's another busy show with @ChuckPowellKJR @BuckyJacobsen &amp; @AshleyLolaRyan!
@gbellseattle joins the show now with the latest #12thMan news!
@LofaTatupu51 at 7:25, @GeneSteratore at 8am &amp; @CoachNeuheisel at 9am! 

Listen live here: https://t.co/2VLyCfNYz3",Tue Sep 17 14:08:04 +0000 2024,2,2
"Texas A&amp;M is in the house! 

Representing @Aggiefootball HC Mike Elko, DL Shemar Turner, LB Taurean York, and OL Trey Zuhn III.

#GigEm #12thMan #SECMD24 https://t.co/9gKpkFbAwC",Thu Jul 18 16:55:06 +0000 2024,6,2
"Texas A&amp;M vs. Arkansas: Game Time Set, Betting Odds and TV Details Revealed

#GigEm #TAMU #12thMan

https://t.co/sMZOeQuZzZ",Mon Sep 23 17:34:02 +0000 2024,0,0
LETS GO!! 💪🏼💪🏼  @AggieFootball @CoachWiz77 @CoachMikeElko @CoachCushing #Gigem #BTHO #TAMU #12thMan #Dominate https://t.co/KUBFq4A7Zn,Thu Sep 05 21:27:06 +0000 2024,72,3
2-0 Geno Smith MASTERCLASS🆙🆙🆙🆙🆙🆙🆙 #12thman,Sun Sep 15 20:16:38 +0000 2024,4,0
Where GREATNESS bout to happen!!! #GigEm #12thman #breakoutyearRo2 #Come2ThaStation https://t.co/Uti7NidCnW,Wed Jul 10 20:30:41 +0000 2024,655,28
"Only 12 more days until Aggie Football! #12thMan #AggieFootball #GigEm 
- 
@12thMan @AggieFootball https://t.co/DpflWqFFT8",Mon Aug 19 22:33:39 +0000 2024,87,3
"Big ⚽️ Sunday at Ellis Field! 6pm #12thMan 
Buy 1 GA Ticket up to 4 Kids get in FREE!!!! https://t.co/48aV15IdeH",Sun Sep 08 03:37:48 +0000 2024,29,2
"Coach Elko is currently on the Aggie Football Radio Hour and says they had an idea that Marcel Reed would be QB1 for Florida on Thursday of last week.

Based on the way Conner Weigman was progressing, it was beginning to trend that way later in the week. #12thMan #GigEm",Thu Sep 19 00:47:48 +0000 2024,2,0
"#TAMUvsBGSU WX: Going to be hot &amp; breezy for tailgating (SE wind 10-20 mph) with heat index in upper-90s. For the game, it will be hot to begin w/a brisk SE wind at 10-20 mph. Heat Index: 95/85. Kick/Half/End Temp: 93/89/85. #BTHOBowlingGreen! #12thMan https://t.co/UqyWCP1NqZ",Thu Sep 19 11:24:50 +0000 2024,3,0
"🥵
Saturday ✅
Monday ✅
Thursday vs @AllscottHeathFC (H) 7.45pm
Saturday vs @cotongreenfc (H) 3pm

Please come along to Kingys for these two important games; we really appreciate your continued support!

🎟️£6/£4/U12 Free
🍔🍻☕ open

#UTS #12thman #supportyourlocalfootballclub https://t.co/x8nocqL9KB",Wed Apr 03 10:33:47 +0000 2024,9,4
Let’s pack the @NoDak_Nation @NDChampionsClub Alerus Center! #homefieldadvantage #12thman,Wed Sep 04 18:49:18 +0000 2024,93,6
"@ReaganRohrlich @HalleHarger @AggieSoftball @Trisha_Ford @jeffharger @RussHeffley @CoachELeyba @jazzvesely @KcJackson00 @ImpactGoldOrg @IG_Jackson18u @CoachRhPerez2 @los_stuff @twcasoftball @twcasports @ExtraInningSB @SoftbalAmerica Welcome HOME!!! The #12thMan is behind you 100%!!

#GigEm https://t.co/3CWSdi5vwR",Sun Sep 22 23:38:39 +0000 2024,3,0
"2-0!!! What a game! Ended up being tough as I thought, but getting this close road win is HUGE!!! Love where this team is heading! BIG WIN!!! Go #Seahawks! #12thMan 🔵🟢",Sun Sep 15 20:31:56 +0000 2024,4,0
"For the first time in NFL history, there was a legal #12thMan on the field for the #Bears Kickoff after their touchdown.",Fri Aug 02 00:59:55 +0000 2024,44,1
"Hey #12thMan, this account could use some followers.

Also, to quote @Kaeden_Kent:

“Block me if I turn into @SchottHayden on there.” 😅 https://t.co/Q5WbbUZc6m",Tue Jul 09 04:33:17 +0000 2024,389,30
"The pleasure was all mine, my friend. Let’s do it again next spring. Based on my notifications, I’d say the #12thMan is already itching to get back inside the old ballpark. 

See you at Kyle on August 31st. #bthoND",Thu Jun 27 22:04:52 +0000 2024,380,10
"Good morning, #12thMan ☕️

See y'all tonight to #BTHObowlinggreen 👍

#GigEm | @CommunityCoffee https://t.co/Os9HwcNQmL",Sat Sep 21 12:00:03 +0000 2024,108,9
"In one of the best games of the year, @AggieWBB fought its way back to a victory over Arkansas in front of the #12thMan at Reed. It's next on the #SECNTakeover.

#GigEm https://t.co/GcVLHac6Ln",Sat Jul 13 18:15:00 +0000 2024,51,3
"Regardless of how it ultimately ends, this has been an impressive first drive for Marcel Reed. #12thman #GigEm",Sat Sep 14 19:59:47 +0000 2024,3,1
"I get chills just watching this, growing up in East Texas, A&amp;M was always one of my dream schools to play for. I enjoyed every moment, every catch, every record, every TD, and every time I got to play in front of the #12thman

“From the outside looking in, you can't understand",Tue Jun 25 22:54:15 +0000 2024,60,1
"#12thMan, when the Aggies win, you win!

The first 1,000 fans to show today’s ticket to customer service at @BrookshireBros in College Station by Friday can claim a free pint of ice cream!

#GigEm https://t.co/KduBBbp39U",Sun Sep 22 03:00:55 +0000 2024,38,4
"Final: Texas A&amp;M 33, Florida Gators 20.

Marcel Reed finishing the day 11/17 for 178 passing yards &amp; 2 TDs while adding 83 yards &amp; 1 TD on the ground.

Aggies are 2-1 &amp; 1-0 in the SEC.

Feels like we know what will be a talking point in College Station this week. #12thMan #GigEm",Sun Sep 15 00:10:44 +0000 2024,5,1
"The return of Ryan Prager puts an awfully nice bow on the 2024-2025 roster for Mike Earley.

Three weeks ago, there were a lot of questions about what the personnel would look like for Aggies going forward. Now, the #12thMan is looking at a team talented enough to return to Omaha",Wed Jul 24 20:53:57 +0000 2024,921,34
"You made it #12thMan. The first home events of the season are here! ⤵️

🎟️ https://t.co/lX4TciOP3e

@SeatGeek x #GigEm https://t.co/8Uqmz2wtGx",Tue Aug 20 20:24:00 +0000 2024,26,4
"Texas A&amp;M QB @Marcel10Reed may have surprised the college football world on Saturday.

But if you asked his teammates?

It was just another case of the young QB displaying what they already knew about him.

My latest for @statesman:
#12thMan #GigEm

https://t.co/CLXOn5EEju",Tue Sep 17 17:22:01 +0000 2024,2,1
WHAT A TIME inspiring and challenging the Texas A&amp;M @Aggiefootball team today‼️ Grateful to @CoachMikeElko allowing me to serve the culture being built in College Station. #ShepInspires #KeepTheChange #LeaderSHEP #GigEm #12thMan  #grind #TAMU #SEC #CampTour24 https://t.co/ZLJs4ofAzy,Sun Aug 11 22:20:28 +0000 2024,108,17
"#TAMUvsBGSU WX: Hot for tailgating w/heat index around 100. For the game, it will be hot to start w/temp in mid-90s. SE wind 10-15 mph w/gusts to 20. Kick/Half/End Temp: 94/90/85. Heat Index: 96 to start &amp; 85 to end. #BTHOBowlingGreen! #12thMan https://t.co/SVwFd0imjr",Fri Sep 20 11:20:14 +0000 2024,4,0
"Coach Elko is set to talk to reporters at 1:30 CT.

Followed by Shemar Turner and Theo Melin Ohrstrom.

🧵 Keep it here for updates throughout.
#12thMan #GigEm",Mon Sep 23 18:17:30 +0000 2024,1,0
"Aggies D catch a break because the Gators’ didn’t.

A&amp;M getting the ball back following a punt from midfield. #12thMan #GigEm",Sat Sep 14 20:08:49 +0000 2024,2,1
Is there ANY news on Boye Mafe???? #IDP #FFIDP #12thMan #GoHawks,Sun Sep 22 16:44:59 +0000 2024,2,0
"Your #Seahawks are 3-0 and our insider @gbellseattle joins @ChuckPowellKJR &amp; @BuckyJacobsen with his thoughts on the game and the latest #12thMan News now!

Listen live here: https://t.co/2VLyCfNqJv",Mon Sep 23 14:11:52 +0000 2024,5,1
"Just a reminder again, ""Man up"" is bollocks.

Talk up more like.

Check on those you like and love.

#STAYSTRONG #12THMAN",Thu Sep 19 05:47:24 +0000 2024,8,5
"The all-time interception leader for @AggieFootball. Kevin Smith is headed to the College Football Hall of Fame.

@Ksmith3xSBChamp will be inducted on Dec. 10, 2024, in Las Vegas.

Learn how to join us at: https://t.co/cvpPzKgaDG

#GigEm l #12thMan 

@SEC https://t.co/OAyUBA4dRy",Thu Jun 27 19:00:38 +0000 2024,3,2
"Happy Hump Day! We start talking #Seahawks and #Dolphins with @gbellseattle. He brings the latest #12thman news to @ChuckPowellKJR &amp; @BuckyJacobsen now!

Listen live here: https://t.co/2VLyCfNYz3",Wed Sep 18 14:05:19 +0000 2024,2,1
"It's gameday in Gainesville #12thMan!

#GigEm | #BTHOflorida | @CommunityCoffee https://t.co/Ui2shI8q4J",Sat Sep 14 10:00:02 +0000 2024,159,13
"We love walkoffs.

Coming up, it's @AggieSoftball's turn on the #SECNTakeover - watch as @trincannon and the Aggies send the #12thMan home happy at Davis Diamond! 🥎

#GigEm https://t.co/JqhOl0psWL",Sat Jul 13 22:15:00 +0000 2024,93,8
"#TAMUvsBGSU WX: Hot &amp; breezy for tailgating w/heat index at or near 100 &amp; SE wind 10-20 mph. For the game, it will start out hot with a healthy SE wind at 10-20 mph before cooling down some by half. Kick/Half/End Temp: 92/88/84. Heat Index: 94/86. #BTHOBowlingGreen! #12thMan https://t.co/XB4Xdbvfaf",Wed Sep 18 10:40:19 +0000 2024,2,0
"Potato Bowl @NoDak_Nation @NDChampionsClub vs Idaho State. 1pm kickoff. See you at the Alerus Center! You make a difference!
#12thman",Wed Sep 11 19:24:45 +0000 2024,84,8
Strike up some fun with @AggieBaseball! 🎳⚾️🏈 @bradleyrudis_ and @BergevinMatthew test the bowling skills of the #12thMan at Ticket Pull to prepare for @AggieFootball's matchup vs. Bowling Green. Who will roll their way to victory and take home the grand prize? https://t.co/Vbp7rBMSJO,Wed Sep 18 21:51:28 +0000 2024,110,5
"It's cut day and there are still some questions on this #Seahawks roster! Who makes the final 53? @gbellseattle joins @ChuckPowellKJR &amp; @BuckyJacobsen to discuss that and more #12thMan News now!

Listen live here: https://t.co/xFz4kqvbP5",Tue Aug 27 14:07:19 +0000 2024,2,3
GAMEDAY!!! Let’s get to 3-0 today! Would love to see the team continue to improve and keep the win streak going! Go #Seahawks! #12thMan 🔵🟢,Sun Sep 22 15:44:03 +0000 2024,3,0
Thank you! @AggieFootball @CoachWiz77 @CoachMikeElko @CoachCushing #Gigem #BTHO #TAMU #12thMan #FITF #TrenchGang https://t.co/GqNlzVNwfA,Thu Sep 12 18:22:11 +0000 2024,22,2
"The #NFL season kicks off in just 3 days with the #Seahawks facing the #Broncos in 6 days! Our insider @gbellseattle joins @ChuckPowellKJR &amp; @BuckyJacobsen with the latest #12thMan news now!

Listen live here: https://t.co/2VLyCfNYz3",Mon Sep 02 14:07:27 +0000 2024,7,4
"Aggies in New England this week!

6pm TX Time today - you can listen on #12thMan mobile app or 97.3 FM in Aggieland ⚽️👍",Thu Sep 12 20:39:37 +0000 2024,20,3
"Howdy #12thMan!!

If you’re at the @usopen rooting for the Aggies, tag us in a photo and maybe you’ll win a prize 🎁 #gigem #aggiepros",Wed Aug 28 18:28:24 +0000 2024,30,3
You can go home Joe Schoen. Both these QBs STINK!!!! #Giants100 #GoIrish #12thMan,Sun Sep 01 01:31:37 +0000 2024,29,1
"Nice game upfront for the Aggies, makes way for a big, clean shot on Mertz forcing a 3rd down. #12thMan #GigEm",Sat Sep 14 21:33:25 +0000 2024,2,0
"Huge break for A&amp;M coming out of the tv timeout. First down after a targeting penalty.

Could be back breaking. #12thMan #GigEm",Sat Sep 14 21:57:58 +0000 2024,3,0
"During the Aggie Football Hour, @CoachMikeElko said he thinks ""we're going 107 or 108 (thousand) this weekend.""

Elko added that it was the second-largest student ticket pull EVER‼️

See you there, #12thMan 👀👍",Thu Aug 29 00:32:43 +0000 2024,805,32
"Texas A&amp;M head coach Mike Elko: ""Obviously, first of all, thank you to the #12thMan. It never ceases to amaze me when you come out at 11:30 on a Saturday morning and see 90,000 strong.""",Sat Sep 07 20:02:13 +0000 2024,701,17
"It's #12thMan News time! @gbellseattle joins @ChuckPowellKJR &amp; @BuckyJacobsen on this #FootballFriday! Get the latest on #Seahawks injuries and more now!

Listen live here: https://t.co/2VLyCfNqJv",Fri Sep 20 14:07:52 +0000 2024,5,2
"Halftime notes for #Aggies &amp; #Gators:

🔘 A&amp;M leads total yards 302-73
🔘 1st Downs - Aggies: 18 Gators: 3
🔘 3rd DN conv % A&amp;M: 50% Gators: 20%
🔘TOP - A&amp;M: 22:55 Gators: 7:05

#12thMan #GigEm",Sat Sep 14 22:14:51 +0000 2024,2,0
"Results of the Week - @NKSFL - 15/9/24:

Chosen by @RaviStato85

Please VOTE and RT!

@SouthDarenth
@fc_taverners
@OldPepysFC
@eagles_rising

Well done on your wins

#STAYSTRONG #12THMAN",Sun Sep 15 18:40:25 +0000 2024,2,2
"Plan accordingly, #12thMan!

#GigEm | @Specs1962 https://t.co/LlF2XPUAql",Fri Sep 20 17:45:00 +0000 2024,73,9
"Results of the Week - @SouthernSunday - 8/9/24:

Chosen by @grahamrodber

Please VOTE and RT!

@AlbionFC1962
@RAMFC_
@FcImber
@LarkhallCityFC

Well done on your wins 

#STAYSTRONG #12THMAN",Sun Sep 08 17:26:46 +0000 2024,3,7
".@CoachMikeElko on picking a #12thMan: ""I put a lot of time thinking about it. The reality is that it's a lot of pressure on me to pick one. That number is so special and wearing that number means so much that I felt like it shouldn't be on me to decide that.""

""We put it up to",Thu Aug 29 00:54:27 +0000 2024,93,4
"AND THE RETURN MAN IS STOPPED SORT OF THE 20 💪💪💪

We love you, #12thMan 🤍",Sat Sep 07 18:36:30 +0000 2024,71,5
".@CoachMikeElko on the #12thMan: ""It's part of our program, and it's a huge part of who we are.""

""We tell the stories about all this NIL stuff and how all these kids have changed. ... The reality is no, they haven't. Kids are still kids, and it means a lot to them to be Texas",Thu Aug 29 00:56:14 +0000 2024,96,2
"Listen to The Sunday League Show Ep 6 now on:

Acast: https://t.co/7fmwJdb67A

Spotify: https://t.co/JtWH9QFVGb

Apple Podcasts: https://t.co/53lwgWIEju

@NKSFL League Cup A R1 draw features. @WESFA_Football @SouthernSunday @OBDSFL

#STAYSTRONG #12THMAN",Mon Sep 16 19:10:34 +0000 2024,13,10
.@SECNetwork reading the name of every walk-on on the #12thMan kickoff team 🥰,Sat Sep 07 19:25:23 +0000 2024,422,5
"You'd 8 2 be @f_southwark today wouldn't you

@OBDSFL 

#STAYSTRONG #12THMAN",Sun Sep 15 17:25:57 +0000 2024,6,1
"Before earning arguably the highest honor in college football, @AggieFootball's 12th man @nana_b23 inspired his mother, Akua, with his dedication both on and off the field.

#GigEm #Texascfb #dctf #texasfootball #12thman 

✍️ @CravenMike
https://t.co/rl5CZYdcJs",Tue Aug 27 15:15:00 +0000 2024,8,2
"The Sunday League Show Ep 6 will be released tonight!

Keep your eyes peeled on Acast, Apple Podcasts and Spotify!

@WESFA_Football @SouthernSunday @OBDSFL @NKSFL 

League Cup A R1 draw features!

#STAYSTRONG #12THMAN https://t.co/pG6dDnhtf9",Mon Sep 16 18:06:41 +0000 2024,15,5
"@Geraldini93 If the players can leave it all on the field, we can leave it all in the stands! #12thMan #BoomerSooner",Thu Sep 19 21:51:59 +0000 2024,2,0
"Results of the Week - @WESFA_Football - 15/9/24:

Chosen by @GafferGibs

Please VOTE and RT

@SeaMaroon
@SpringhillBlues
@southballersfc
@AFCJoiners

Well done on your wins 

#STAYSTRONG #12THMAN",Sun Sep 15 18:40:12 +0000 2024,3,4
"Stand with the #12thMan and fill AT&amp;T Stadium in Aggie Maroon on SAT 9/28 for the annual Southwest Classic. 👍

🎟️ Buy tickets today at https://t.co/Z1yYbk9ZGJ

#GigEm https://t.co/1qH2PET1p5",Thu Sep 19 18:00:01 +0000 2024,37,6
"@Bree18Moore2026 @Trisha_Ford @jeffharger @RussHeffley @CoachELeyba Welcome HOME!!! The #12thMan has your back!!

#GigEm",Thu Sep 19 19:50:18 +0000 2024,2,0
"Results of the Week - @WESFA_Football - 8/9/24:

Chosen by @GafferGibs

Please VOTE and RT

@AFCSGwesfa
@newparkcgfc
@Kingsford_FC
@ElthamRovers

Well done on your wins 

#STAYSTRONG #12THMAN",Sun Sep 08 17:17:56 +0000 2024,5,7
"Listen to The Sunday League Show Episode 5 - @NKSFL Cup Draw Special now on:

Acast:
https://t.co/cjCOHY2SkV

Spotify:
https://t.co/Qua4oKhRhy

Apple Podcasts:
https://t.co/lg6l6j6SAZ

#STAYSTRONG #12THMAN",Tue Sep 10 18:52:11 +0000 2024,4,7
🔥🔥 @AggieFootball @CoachWiz77 @CoachMikeElko @CoachCushing @CoachBufordJ #Gigem #BTHO #TAMU #12thMan #TrenchGang #EmbraceTheGrind #FITF https://t.co/EsxRbSSZCC,Tue Sep 17 23:06:12 +0000 2024,25,3
"Listen to The Sunday League Show Episode 4 now on:

Acast:
https://t.co/cIDNOz9Lzk

Spotify:
https://t.co/sutCWeKZ1T

Apple Podcasts:
https://t.co/pWuZlXGlwz

@OBDSFL @WESFA_Football @SouthernSunday @NKSFL 

#STAYSTRONG #12THMAN",Tue Sep 10 18:49:39 +0000 2024,15,12
"Some reprieve from our baseball anger!

The #12thMan Roundtable starts now! @gbellseattle and Hugh Millen join @ChuckPowellKJR &amp; @BuckyJacobsen to talk #Seahawks now!

Listen live here: https://t.co/2VLyCfNYz3",Thu Sep 19 15:10:41 +0000 2024,2,0
"Results of the Week - @WESFA_Football - 22/9/24:

Chosen by @GafferGibs

Please VOTE and RT

@OurladyYoof
@AveryHillAth
@FOBGSUNRES
@ElthamUnitedFC

Well done on your wins 

#STAYSTRONG #12THMAN",Sun Sep 22 18:05:19 +0000 2024,6,7
"@TexAgs @AggieSoccer Wow!  Thanks for this + all the texts &amp; calls, esp from fmr players, coaches, staff, families and fans! It’s an honor to rep the #12thMan and A&amp;M be the 1st SEC team to 500 wins 👍",Fri Sep 20 22:07:27 +0000 2024,60,2
"With 81 entrants this season, despite claims from elsewhere, does that make the SELK Grassroots Plumstead Challenge Cup of @WESFA_Football, the biggest multi-league cup in Sunday Football?

#STAYSTRONG #12THMAN",Thu Sep 05 08:15:21 +0000 2024,14,1
"Listen to All Around the Leagues Ep 2 on:

@acast:

https://t.co/ZYjZ3JzMZo

@SpotifyUK:

https://t.co/Z7AT9tllwn

@ApplePodcasts:

https://t.co/OIxSMtP42B

@BarnetLeague @BASLFL @KCFL1516 @WSFL55

#STAYSTRONG #12THMAN",Wed Sep 04 05:53:32 +0000 2024,5,4
"Results of the Week - @OBDSFL - 22/9/24:

Chosen by @nimms14

Please VOTE and RT!

@HatchamFC
@brockleyfc Res
@Ravensbury_FC
@fc_woodside

Well done on your wins 

#STAYSTRONG #12THMAN",Sun Sep 22 18:05:34 +0000 2024,3,3
"Results of the Week - @SouthernSunday - 22/9/24:

Chosen by @grahamrodber

Please VOTE and RT!

@Mit_Strollers
@VeneziaDons
@swlionsfc
@MayoOlympique

Well done on your wins 

#STAYSTRONG #12THMAN",Sun Sep 22 18:05:24 +0000 2024,4,3
"Can we let @nana_b23 run the ball here?

@CGillaspia needs some company in the #12thMan TD Club...",Sat Sep 07 19:34:12 +0000 2024,23,0
"All Around the Leagues Ep 3 will be released early tomorrow morning on the following platforms:

Acast, Apple Podcasts, Spotify and more...

@BarnetLeague @BASLFL @FootballHackney @KCFL1516 @MetSundayLeague @WSFL55  feature

#STAYSTRONG #12THMAN https://t.co/IpKi0YzfNr",Tue Sep 17 19:35:00 +0000 2024,2,2
